squ_in_oct	30	2.73879	4	8
squ_in_oct	31	2.78428	4	8
squ_in_oct	32	2.83980	4	8
squ_in_oct	33	2.85903	4	8
squ_in_oct	34	2.89949	4	8
squ_in_oct	35	2.90679	4	8
squ_in_oct	36	2.92870	4	8
squ_in_oct	37	2.92893	4	8
squ_in_oct	38	3.02113	4	8
squ_in_oct	39	3.08444	4	8
squ_in_oct	40	3.14201	4	8
squ_in_pen	2	1.535	4	5
squ_in_pen	3	1.695	4	5
squ_in_pen	4	1.861	4	5
squ_in_pen	5	1.951	4	5
squ_in_pen	6	2.185	4	5
squ_in_pen	7	2.421	4	5
squ_in_pen	8	2.565	4	5
squ_in_pen	9	2.693	4	5
squ_in_pen	10	2.793	4	5
squ_in_pen	11	2.890	4	5
squ_in_pen	12	2.969	4	5
squ_in_pen	13	3.12074	4	5
squ_in_pen	14	3.187	4	5
squ_in_pen	15	3.284	4	5
squ_in_pen	16	3.47851	4	5
squ_in_pen	17	3.541	4	5
squ_in_pen	18	3.62598	4	5
squ_in_pen	19	3.70918	4	5
squ_in_pen	20	3.79775	4	5
squ_in_pen	21	3.86365	4	5
squ_in_pen	22	3.93347	4	5
squ_in_pen	23	4.00109	4	5
squ_in_pen	24	4.10103	4	5
squ_in_pen	25	4.16727	4	5
squ_in_pen	26	4.22150	4	5
squ_in_pen	27	4.34851	4	5
squ_in_pen	28	4.41576	4	5
squ_in_pen	29	4.49879	4	5
squ_in_pen	30	4.54753	4	5
squ_in_pen	31	4.62404	4	5
squ_in_pen	32	4.70000	4	5
squ_in_pen	33	4.75331	4	5
squ_in_pen	34	4.81345	4	5
squ_in_pen	35	4.86283	4	5
squ_in_pen	36	4.93131	4	5
squ_in_pen	37	4.97801	4	5
squ_in_pen	38	5.04838	4	5
squ_in_pen	39	5.13653	4	5
squ_in_pen	40	5.16849	4	5
squ_in_tri	1	2.154	4	3
squ_in_tri	2	3.154	4	3
squ_in_tri	3	3.232	4	3
squ_in_tri	4	4.154	4	3
squ_in_tri	5	4.309	4	3
squ_in_tri	6	4.309	4	3
squ_in_tri	7	5.154	4	3
squ_in_tri	8	5.301	4	3
squ_in_tri	9	5.309	4	3
squ_in_tri	10	5.464	4	3
squ_in_tri	11	6.154	4	3
squ_in_tri	12	6.301	4	3
squ_in_tri	13	6.309	4	3
squ_in_tri	14	6.464	4	3
squ_in_tri	15	6.464	4	3
squ_in_tri	16	7.154	4	3
squ_in_tri	17	7.301	4	3
squ_in_tri	18	7.309	4	3
squ_in_tri	19	7.464	4	3
squ_in_tri	20	7.61695	4	3
squ_in_tri	21	7.618	4	3
squ_in_tri	22	8.15259	4	3
squ_in_tri	23	8.301	4	3
squ_in_tri	24	8.309	4	3
squ_in_tri	25	8.464	4	3
squ_in_tri	26	8.618	4	3
squ_in_tri	27	8.618	4	3
squ_in_tri	28	8.773	4	3
squ_in_tri	29	9.154	4	3
squ_in_tri	30	9.301	4	3
squ_in_tri	31	9.309	4	3
squ_in_tri	32	9.464	4	3
squ_in_tri	33	9.618	4	3
squ_in_tri	34	9.618	4	3
squ_in_tri	35	9.773	4	3
squ_in_tri	36	9.773	4	3
squ_in_tri	37	10.15299	4	3
squ_in_tri	38	10.304	4	3
squ_in_tri	39	10.30940	4	3
squ_in_tri	40	10.46410	4	3
squ_in_tri	41	10.61880	4	3
squ_in_tri	42	10.61880	4	3
squ_in_tri	43	10.77350	4	3
tri_in_hex	7	1.277	3	6
tri_in_hex	8	1.356	3	6
tri_in_hex	9	1.434	3	6
tri_in_hex	10	1.497	3	6
tri_in_hex	11	1.500	3	6
tri_in_hex	12	1.623	3	6
tri_in_hex	13	1.663829	3	6
tri_in_hex	14	1.725	3	6
tri_in_hex	15	1.750	3	6
tri_in_hex	16	1.800	3	6
tri_in_hex	17	1.833	3	6
tri_in_hex	18	1.888	3	6
tri_in_hex	19	1.953	3	6
tri_in_hex	20	1.97591	3	6
tri_in_hex	21	1.99869	3	6
tri_in_hex	25	2.16666	3	6
tri_in_hex	26	2.21991	3	6
tri_in_hex	27	2.29540	3	6
tri_in_hex	28	2.32251	3	6
tri_in_hex	29	2.33333	3	6
tri_in_hex	30	2.375	3	6
tri_in_hex	31	2.4	3	6
tri_in_hex	32	2.46104	3	6
tri_in_hex	33	2.49038	3	6
tri_in_hex	34	2.5	3	6
tri_in_hex	35	2.5	3	6
tri_in_hex	36	2.58307	3	6
tri_in_hex	37	2.61436	3	6
tri_in_hex	38	2.65998	3	6
tri_in_hex	39	2.66666	3	6
tri_in_hex	40	2.71131	3	6
tri_in_hex	41	2.73692	3	6
tri_in_hex	42	2.75	3	6
tri_in_hex	43	2.8	3	6
tri_in_hex	44	2.833	3	6
tri_in_hex	45	2.833	3	6
tri_in_hex	46	2.88830	3	6
tri_in_hex	47	2.917	3	6
tri_in_hex	48	2.9375	3	6
tri_in_hex	49	2.97693	3	6
tri_in_oct	9	1.00871	3	8
tri_in_oct	10	1.07515	3	8
